year|bib|age_group|gender|city|state|country|overall|rank_gender|rank_age_group|5k|10k|15k|20k|half|25k|30k|35k|40k|finish
 2016|52413|40-44|W|West Chicago|IL|USA|39630|17911|2599|2463.0|5314.0|7873.0|10754.0|11461.0|13717.0|16654.0|19802.0|22813.0|23962.0
 2016|51226|45-49|W|Chicago|IL|USA|39629|17910|1837|2442.0|5009.0|7768.0|10577.0|11205.0|13667.0|16638.0|19632.0|22743.0|23961.0
 2016|52699|35-39|W|Wilmington|OH|USA|39626|17909|2927|2695.0|5772.0|8471.0|11366.0|12079.0|14332.0|17101.0|19997.0|22849.0|23955.0
 2016|44492|25-29|W|Melrose Park|IL|USA|39625|17908|3582|2134.0|4501.0|7143.0|10079.0|10692.0|12918.0|16031.0|19046.0|22268.0|23951.0
 2016|14537|50-54|W|Hattingen||GER|39623|17907|1122|2172.0|4451.0|6900.0|9564.0|10126.0|12379.0|15281.0|18191.0|22210.0|23944.0
 2016|44734|25-29|W|Chicago|IL|USA|39622|17906|3581|2212.0|5172.0|7947.0|10841.0|11456.0|13698.0|16391.0|19506.0|22845.0|23940.0
 2016|47094|35-39|W|West Chicago|IL|USA|39621|17905|2926|2319.0|4929.0|7646.0|10631.0|11314.0|13674.0|16858.0|20018.0|22804.0|23940.0
 2016|50586|30-34|W|Aurora|IL|USA|39620|17904|3251|2558.0|5088.0|7618.0|10221.0|10849.0|13140.0|16157.0|19305.0|22627.0|23937.0
 2016|32853|20-24|W|Long Grove|IL|USA|39618|17903|1628|2241.0|4645.0|7178.0|9792.0|10407.0|12741.0|15926.0|19255.0|22546.0|23936.0
 2016|41162|45-49|W|North Canton|OH|USA|39617|17902|1836|2378.0|5014.0|7544.0|10508.0|11146.0|13530.0|16648.0|19819.0|22786.0|23935.0
 2016|55852|45-49|W|Chicago|IL|USA|39616|17901|1835|2054.0|5232.0|8656.0|11640.0|12201.0|14221.0|16781.0|19604.0|22726.0|23935.0
 2016|56172|25-29|W|Naperville|IL|USA|39614|17900|3580|2276.0|4758.0|7525.0|10232.0|10831.0|13323.0|16527.0|19744.0|22778.0|23933.0
 2016|53913|20-24|W|Chicago|IL|USA|39613|17899|1627|2422.0|5025.0|7613.0|10520.0|11155.0|13466.0|16393.0|19591.0|22687.0|23933.0
 2016|51699|45-49|W|Chicago|IL|USA|39611|17898|1834|2596.0|5169.0|7775.0|10692.0|11290.0|13811.0|16682.0|19697.0|22557.0|23922.0
 2016|48310|25-29|W|Tangerang|Banten|INA|39610|17897|3579|2484.0|4820.0|7393.0|10126.0|10733.0|14119.0|16960.0|19758.0|22658.0|23921.0
 2016|51192|45-49|W|Homewood|IL|USA|39609|17896|1833|2553.0|5237.0|7849.0|10471.0|11049.0|13193.0|16101.0|19164.0|22534.0|23917.0
 2016|56892|40-44|W|Tampa|FL|USA|39607|17895|2598|2394.0|4999.0|7576.0|10305.0|10889.0|13198.0|16401.0|19545.0|22617.0|23914.0
 2016|51863|45-49|W|Naperville|IL|USA|39605|17894|1832|2472.0|4981.0|7595.0|10316.0|10924.0|13166.0|16122.0|19425.0|22650.0|23913.0
 2016|48739|25-29|W|Chicago|IL|USA|39604|17893|3578|2118.0|4650.0|7186.0|9881.0|10524.0|12945.0|15866.0|18870.0|22299.0|23912.0
 2016|47943|25-29|W|Chicago|IL|USA|39601|17892|3577|2113.0|4273.0|6569.0|9805.0|10442.0|12921.0|16558.0|19633.0|22598.0|23910.0
 2016|52102|35-39|W|Saint John|IN|USA|39600|17891|2925|2312.0|4776.0|7633.0|10772.0|11372.0|13668.0|16514.0|19619.0|22707.0|23910.0
 2016|51372|40-44|W|North Judson|IN|USA|39599|17890|2597|2369.0|5128.0|7756.0|10766.0|11453.0|13848.0|16706.0|19733.0|22661.0|23906.0
 2016|53200|40-44|W|Rowland Heights|CA|USA|39598|17889|2596|2359.0|5268.0|7897.0|10605.0|11251.0|13540.0|16556.0|19617.0|22691.0|23905.0
 2016|53361|50-54|W|Chicago|IL|USA|39597|17888|1121|2509.0|5183.0|7835.0|10519.0|11139.0|13424.0|16426.0|19404.0|22597.0|23901.0
 2016|51092|25-29|W|Chicago|IL|USA|39596|17887|3576|2667.0|5606.0|8233.0|10944.0|11541.0|13848.0|16601.0|19753.0|22801.0|23900.0
 2016|50879|35-39|W|Hamburg|NY|USA|39595|17886|2924|2533.0|5234.0|8044.0|10961.0|11596.0|13948.0|16839.0|19775.0|22734.0|23900.0
 2016|52860|35-39|W|Yorkville|IL|USA|39593|17885|2923|2327.0|5474.0|7971.0|10557.0|11394.0|13592.0|16525.0|19571.0|22683.0|23899.0
 2016|43456|35-39|W|Park Forest|IL|USA|39592|17884|2922|2441.0|5101.0|7703.0|10586.0|11226.0|13524.0|16434.0|19571.0|22708.0|23895.0
 2016|55548|40-44|W|Upper Marlboro|MD|USA|39588|17883|2595|2358.0|4998.0|7677.0|10589.0|11228.0|13590.0|16620.0|19757.0|22779.0|23883.0
 2016|53496|55-59|W|Ft. Thomas|KY|USA|39587|17882|539|2870.0|5512.0|8142.0|10828.0|11441.0|13680.0|16747.0|19649.0|22620.0|23881.0
 2016|44449|40-44|W|Bluffton|SC|USA|39586|17881|2594|2349.0|4848.0|7307.0|10196.0|10788.0|13132.0|16414.0|19514.0|22625.0|23877.0
 2016|15968|40-44|W|La Queue En Brie||FRA|39584|17880|2593|2259.0|4712.0|7130.0|10031.0|10694.0|13267.0|16362.0|19465.0|22655.0|23875.0
 2016|38566|40-44|W|Portage|IN|USA|39581|17879|2592|2461.0|5084.0|8105.0|10725.0|11552.0|13670.0|16489.0|19404.0|22554.0|23872.0
 2016|14960|25-29|W|Mckinney|TX|USA|39580|17878|3575|2027.0|4558.0|7250.0|9824.0|10418.0|12784.0|15788.0|19153.0|22631.0|23871.0
 2016|51309|45-49|W|Chicago|IL|USA|39579|17877|1831|2417.0|5199.0|7610.0|10111.0|10694.0|12798.0|15878.0|19126.0|22503.0|23870.0
 2016|54150|35-39|W|Oak Lawn|IL|USA|39577|17876|2921|2463.0|4991.0|7630.0|10627.0|11263.0|13896.0|16748.0|19747.0|22623.0|23864.0
 2016|54036|30-34|W|Mt. Rainier|MD|USA|39576|17875|3250|2182.0|4673.0|7282.0|10135.0|10783.0|13287.0|16437.0|19795.0|22754.0|23863.0
 2016|55368|50-54|W|Chicago|IL|USA|39574|17874|1120|2419.0|5074.0|7613.0|10472.0|11074.0|13349.0|16356.0|19521.0|22585.0|23861.0
 2016|44512|25-29|W|Chicago|IL|USA|39573|17873|3574|2431.0|4787.0|7309.0|10060.0|10628.0|13570.0|16532.0|19571.0|22664.0|23858.0
 2016|51133|35-39|W|Pico Rivera|CA|USA|39572|17872|2920|2280.0|4585.0|7236.0|10114.0|10767.0|13184.0|16275.0|19423.0|22593.0|23856.0
 2016|39521|25-29|W|Sheboygan|WI|CHN|39571|17871|3573|2526.0|4914.0|7517.0|10322.0|10973.0|13302.0|16113.0|19182.0|22503.0|23855.0
 2016|54340|35-39|W|Chicago|IL|USA|39568|17870|2919|2325.0|4853.0|7400.0|10170.0|10831.0|13247.0|16564.0|19684.0|22785.0|23849.0
 2016|52836|25-29|W|Downers Grove|IL|USA|39567|17869|3572|2507.0|5065.0|7716.0|10445.0|11075.0|13405.0|16381.0|19475.0|22742.0|23845.0
 2016|51367|40-44|W|Chicago|IL|USA|39566|17868|2591|2232.0|4584.0|7028.0|9625.0|10188.0|12472.0|15653.0|19062.0|22455.0|23845.0
 2016|45852|25-29|W|Lagrange Park|IL|USA|39564|17867|3571|2377.0|5034.0|7595.0|10622.0|11208.0|13523.0|16336.0|19506.0|22661.0|23844.0
 2016|52597|25-29|W|Chicago|IL|USA|39563|17866|3570|2376.0|5033.0|7594.0|10621.0|11207.0|13523.0|16336.0|19506.0|22660.0|23844.0
 2016|52481|35-39|W|Joliet|IL|USA|39561|17865|2918|2588.0|5291.0|7976.0|10738.0|11475.0|13695.0|16580.0|19624.0|22605.0|23843.0
 2016|51829|25-29|W|Mishawaka|IN|USA|39560|17864|3569|2473.0|5564.0|8212.0|10987.0|11643.0|13950.0|16819.0|19938.0|22707.0|23842.0
 2016|37285|45-49|W|Chicago|IL|USA|39559|17863|1830|2667.0|5517.0|8265.0|11050.0|11663.0|13917.0|16679.0|19656.0|22693.0|23839.0
 2016|54173|35-39|W|Yaumatei|Kowloon|CAN|39556|17862|2917|2191.0|4592.0|7293.0|10214.0|10840.0|13259.0|16288.0|19524.0|22519.0|23830.0
 2016|56181|25-29|W|Chicago|IL|USA|39555|17861|3568|2536.0|5094.0|7743.0|10552.0|11175.0|13537.0|16473.0|19495.0|22603.0|23829.0
 2016|28748|35-39|W|Chicago|IL|USA|39554|17860|2916|2104.0|4644.0|6946.0|10218.0|10775.0|13059.0|16186.0|19685.0|22823.0|23829.0
 2016|53379|40-44|W|Potomac|MD|USA|39553|17859|2590|2486.0|4925.0|7493.0|10160.0|10772.0|12959.0|15897.0|19019.0|22537.0|23826.0
 2016|54965|45-49|W|Villa Park|IL|USA|39552|17858|1829|2224.0|4533.0|7102.0|10030.0|10704.0|13115.0|16286.0|19224.0|22440.0|23825.0
 2016|54022|25-29|W|Chicago|IL|USA|39551|17857|3567|2299.0|4900.0|7860.0|10649.0|11309.0|13917.0|17315.0|NaN|22769.0|23823.0
 2016|50495|16-19|W|Chicago|IL|USA|39550|17856|141|2729.0|5216.0|7809.0|10974.0|11777.0|14250.0|17038.0|19841.0|22664.0|23823.0
 2016|54085|30-34|W|Sun Valley|CA|USA|39549|17855|3249|2564.0|5001.0|7894.0|10653.0|11309.0|13895.0|16818.0|19776.0|22686.0|23821.0
 2016|54930|75-79|W|Chicago|IL|USA|39548|17854|3|2724.0|5599.0|8552.0|11310.0|11939.0|14387.0|17137.0|19807.0|22567.0|23818.0
 2016|44619|25-29|W|St. Louis|MO|USA|39545|17853|3566|2190.0|4526.0|6555.0|9239.0|9818.0|12207.0|15283.0|18792.0|22360.0|23817.0
 2016|53131|35-39|W|Fontana|CA|USA|39543|17852|2915|2565.0|5001.0|7894.0|10653.0|11310.0|13896.0|16819.0|19777.0|22679.0|23816.0
 2016|50875|50-54|W|Carrollton|GA|USA|39542|17851|1119|2354.0|4879.0|7492.0|10224.0|10848.0|13324.0|16329.0|19381.0|22617.0|23816.0
 2016|38464|25-29|W|Highland Park|IL|USA|39541|17850|3565|2299.0|4776.0|7273.0|10144.0|10751.0|13162.0|15908.0|19217.0|22569.0|23813.0
 2016|43751|35-39|W|Austin|TX|USA|39539|17849|2914|2104.0|4834.0|7310.0|9959.0|10600.0|12894.0|15885.0|19208.0|22562.0|23811.0
 2016|44682|40-44|W|Chicago|IL|USA|39538|17848|2589|2543.0|4932.0|7480.0|10245.0|10899.0|13585.0|16414.0|19353.0|22576.0|23810.0
 2016|43712|25-29|W|Western Springs|IL|USA|39536|17847|3564|2301.0|4918.0|7745.0|10805.0|11429.0|13659.0|16720.0|19628.0|22679.0|23809.0
 2016|51295|25-29|W|Chicago|IL|USA|39535|17846|3563|2164.0|5602.0|9207.0|11859.0|12369.0|14423.0|17250.0|20001.0|22759.0|23807.0
 2016|50742|35-39|W|Bakersfield|CA|USA|39529|17845|2913|2315.0|5148.0|7705.0|10838.0|11475.0|13945.0|17025.0|19907.0|22689.0|23797.0
 2016|51278|30-34|W|Chicago|IL|USA|39528|17844|3248|2662.0|5610.0|8220.0|11003.0|11599.0|14006.0|16769.0|19957.0|22688.0|23795.0
 2016|52682|45-49|W|Glenview|IL|USA|39526|17843|1828|2216.0|4854.0|7514.0|10433.0|11022.0|13535.0|16202.0|19395.0|22654.0|23790.0
 2016|50721|35-39|W|Oak Park|IL|USA|39525|17842|2912|2576.0|5493.0|8171.0|10907.0|11503.0|13869.0|16739.0|19644.0|22596.0|23789.0
 2016|39532|30-34|W|Huntley|IL|USA|39524|17841|3247|2261.0|4760.0|7355.0|10260.0|10883.0|13221.0|16265.0|19396.0|22559.0|23788.0
 2016|17923|30-34|W|Carol Stream|IL|USA|39522|17840|3246|2472.0|5154.0|7716.0|10417.0|11011.0|13230.0|16139.0|19230.0|22444.0|23784.0
 2016|27026|30-34|W|Boston|MA|USA|39521|17839|3245|2162.0|4730.0|7414.0|10395.0|10967.0|13262.0|16229.0|19256.0|22478.0|23782.0
 2016|51892|25-29|W|Chicago|IL|USA|39520|17838|3562|2214.0|4663.0|7358.0|10152.0|10795.0|13045.0|16188.0|19378.0|22422.0|23781.0
 2016|53130|30-34|W|Mundelein|IL|USA|39518|17837|3244|2185.0|5138.0|7726.0|10638.0|11288.0|13573.0|16438.0|19365.0|22511.0|23776.0
 2016|49348|35-39|W|Houghton|MI|USA|39515|17836|2911|2110.0|4640.0|6944.0|10002.0|10650.0|13342.0|16470.0|19798.0|22648.0|23770.0
 2016|54825|30-34|W|Orlando|FL|USA|39514|17835|3243|2395.0|5067.0|7741.0|10495.0|11141.0|13469.0|16422.0|19424.0|22530.0|23769.0
 2016|52696|45-49|W|Bakersfield|CA|USA|39513|17834|1827|2432.0|5332.0|7889.0|10657.0|11243.0|13550.0|16633.0|19683.0|22606.0|23768.0
 2016|52125|50-54|W|Crown Point|IN|USA|39512|17833|1118|2370.0|5294.0|7861.0|10594.0|11242.0|13458.0|16384.0|19472.0|22605.0|23765.0
 2016|51747|20-24|W|Lake In The Hills|IL|USA|39511|17832|1626|2500.0|5594.0|8006.0|10877.0|11555.0|13978.0|17052.0|19867.0|22669.0|23764.0
 2016|50991|35-39|W|Ottawa|ON|CAN|39510|17831|2910|2818.0|5687.0|8586.0|11393.0|12015.0|14327.0|17071.0|NaN|22669.0|23762.0
 2016|53254|45-49|W|Raleigh|NC|USA|39509|17830|1826|2609.0|5125.0|7695.0|10456.0|11076.0|13428.0|16503.0|19665.0|22542.0|23762.0
 2016|31907|55-59|W|Wilmette|IL|USA|39508|17829|538|1980.0|4112.0|6690.0|9476.0|10187.0|12745.0|16016.0|19329.0|22420.0|23762.0
 2016|53365|30-34|W|Chicago|IL|USA|39506|17828|3242|2763.0|5621.0|8531.0|11338.0|11961.0|14272.0|17016.0|NaN|22625.0|23761.0
 2016|38892|30-34|W|Chicago|IL|USA|39505|17827|3241|3276.0|6342.0|9172.0|11792.0|12347.0|14614.0|17163.0|20093.0|22838.0|23760.0
 2016|43458|25-29|W|Chicago|IL|USA|39504|17826|3561|3275.0|6342.0|9172.0|11793.0|12347.0|14614.0|17163.0|20093.0|22838.0|23760.0
 2016|43686|40-44|W|New Orleans|LA|USA|39501|17825|2588|2047.0|4584.0|7088.0|9838.0|10434.0|12918.0|15643.0|18632.0|22109.0|23755.0
 2016|54690|50-54|W|Chicago|IL|MEX|39500|17824|1117|2033.0|4617.0|7257.0|10242.0|10832.0|13020.0|15962.0|19163.0|22417.0|23754.0
 2016|40718|25-29|W|Chicago|IL|USA|39499|17823|3560|2292.0|5016.0|7660.0|10771.0|11473.0|14161.0|16992.0|19831.0|22660.0|23752.0
 2016|50989|30-34|W|Chicago|IL|USA|39497|17822|3240|2764.0|5621.0|8532.0|11338.0|11961.0|14273.0|17017.0|NaN|22619.0|23752.0
 2016|43829|50-54|W|San Dimas|CA|USA|39496|17821|1116|2127.0|4282.0|6741.0|9480.0|10048.0|12505.0|15517.0|19158.0|22510.0|23748.0
 2016|51427|25-29|W|Peabody|MA|USA|39495|17820|3559|2602.0|5120.0|7838.0|10599.0|11219.0|13465.0|16264.0|19576.0|22608.0|23746.0
 2016|47008|25-29|W|Somerset|MA|USA|39493|17819|3558|2600.0|5118.0|7839.0|10319.0|10881.0|13262.0|16264.0|19576.0|22607.0|23740.0
 2016|52972|35-39|W|Yorba Linda|CA|USA|39490|17818|2909|2409.0|5026.0|7564.0|10337.0|10977.0|13211.0|16335.0|19420.0|22507.0|23737.0
 2016|51314|30-34|W|Chicago|IL|USA|39488|17817|3239|2011.0|4372.0|6532.0|8878.0|9428.0|11584.0|17083.0|19803.0|22684.0|23735.0
 2016|52741|50-54|W|Chicago|IL|USA|39487|17816|1115|2381.0|5048.0|7751.0|10635.0|11237.0|13474.0|16488.0|19413.0|22498.0|23734.0
 2016|50601|55-59|W|Arlington Heights|IL|USA|39486|17815|537|0.0|0.0|0.0|0.0|0.0|15205.0|17385.0|19769.0|22697.0|23733.0
 2016|52964|45-49|W|Leclaire|IA|USA|39483|17814|1825|2582.0|5199.0|7828.0|10572.0|11165.0|13408.0|16304.0|19500.0|22630.0|23729.0
 2016|18266|35-39|W|Chicago|IL|COL|39482|17813|2908|2142.0|4373.0|6851.0|9420.0|9978.0|12258.0|15370.0|18690.0|22400.0|23728.0
 2016|52911|20-24|W|Hopkins|SC|USA|39481|17812|1625|2583.0|5199.0|7829.0|10572.0|11165.0|13409.0|16306.0|19501.0|22631.0|23728.0
 2016|50914|40-44|W|Matawan|NJ|USA|39477|17811|2587|2315.0|4682.0|7092.0|9679.0|10219.0|12229.0|15495.0|19107.0|22635.0|23722.0
 2016|53647|30-34|W|Rome|Lazio|USA|39476|17810|3238|2699.0|5456.0|8063.0|10833.0|11499.0|13705.0|16557.0|19494.0|22501.0|23722.0
 2016|52052|40-44|W|Streator|IL|USA|39475|17809|2586|2339.0|4882.0|7422.0|10228.0|10879.0|13246.0|16364.0|19500.0|22553.0|23721.0
 2016|50915|50-54|W|Barrington|IL|USA|39473|17808|1114|2314.0|4680.0|7091.0|9677.0|10218.0|12227.0|15493.0|19105.0|22634.0|23721.0
 2016|56721|35-39|W|Chicago|IL|USA|39471|17807|2907|2664.0|5611.0|8222.0|11001.0|11599.0|14009.0|16756.0|19558.0|22598.0|23720.0
 2016|53105|30-34|W|Orlando|FL|USA|39470|17806|3237|2399.0|4796.0|7328.0|10239.0|10900.0|13197.0|16189.0|19365.0|22524.0|23717.0
 2016|54233|30-34|W|Milwaukee|WI|USA|39469|17805|3236|2124.0|4252.0|6518.0|9142.0|9779.0|12172.0|15581.0|18870.0|22278.0|23717.0
 2016|52899|25-29|W|Woodstock|GA|USA|39468|17804|3557|2667.0|5154.0|7745.0|10423.0|10978.0|13185.0|16050.0|19298.0|22591.0|23716.0
 2016|52771|40-44|W|Grayson|GA|USA|39467|17803|2585|2668.0|5154.0|7745.0|10424.0|10978.0|13186.0|16050.0|19298.0|22592.0|23716.0
 2016|52975|35-39|W|Chicago|IL|USA|39466|17802|2906|2337.0|4866.0|7391.0|9998.0|10626.0|12917.0|15934.0|19082.0|22405.0|23713.0
 2016|15361|25-29|W|Longwood||IRL|39463|17801|3556|2325.0|4793.0|7458.0|10268.0|10900.0|13181.0|16111.0|19273.0|22443.0|23700.0
 2016|18190|30-34|W|Chicago|IL|USA|39462|17800|3235|2019.0|4477.0|6688.0|9150.0|9734.0|12068.0|15332.0|18557.0|22205.0|23700.0
 2016|25039|50-54|W|Leawood|KS|USA|39459|17799|1113|2410.0|5019.0|7495.0|10198.0|10700.0|12922.0|15835.0|19304.0|22504.0|23699.0
 2016|40478|25-29|W|Enid|OK|USA|39458|17798|3555|2412.0|5019.0|7496.0|10198.0|10700.0|12922.0|15837.0|19304.0|22508.0|23699.0
 2016|48266|55-59|W|Valley Stream|NY|USA|39457|17797|536|0.0|0.0|0.0|11735.0|12227.0|NaN|16301.0|19309.0|22513.0|23699.0
 2016|52854|40-44|W|Naperville|IL|JPN|39455|17796|2584|2091.0|4355.0|6744.0|9418.0|10102.0|12553.0|15648.0|18894.0|22354.0|23697.0
 2016|40293|45-49|W|Lemont|IL|USA|39454|17795|1824|2238.0|5255.0|7869.0|10476.0|11064.0|13354.0|16355.0|19319.0|22577.0|23695.0
 2016|40518|40-44|W|Elmhurst|IL|USA|39453|17794|2583|2312.0|4824.0|7438.0|10500.0|11118.0|13471.0|16438.0|19524.0|22583.0|23695.0
 2016|52959|20-24|W|Crestwood|IL|USA|39452|17793|1624|2218.0|4904.0|7350.0|10115.0|10750.0|13279.0|16123.0|NaN|22469.0|23694.0
 2016|43526|50-54|W|Libertyville|IL|USA|39451|17792|1112|2293.0|4912.0|7326.0|9880.0|10565.0|12836.0|15876.0|19248.0|22501.0|23694.0
 2016|21517|30-34|W|Oak Park|IL|USA|39450|17791|3234|2125.0|4425.0|6946.0|9672.0|10275.0|12574.0|15526.0|18799.0|22172.0|23692.0
 2016|19327|50-54|W|Atlanta|GA|USA|39449|17790|1111|2501.0|4992.0|7305.0|9707.0|10515.0|12861.0|15791.0|18936.0|22344.0|23692.0
 2016|34690|25-29|W|Chicago|IL|USA|39448|17789|3554|1982.0|4295.0|6414.0|9362.0|10223.0|12584.0|16286.0|19699.0|22526.0|23691.0
 2016|44019|40-44|W|Bolingbrook|IL|USA|39447|17788|2582|2238.0|4695.0|7263.0|10465.0|11057.0|13464.0|16358.0|19283.0|22395.0|23690.0
 2016|27643|50-54|W|Hopkins|MI|USA|39446|17787|1110|2161.0|4473.0|6902.0|9771.0|10421.0|12746.0|15723.0|18957.0|22332.0|23688.0
 2016|53118|40-44|W|Matthews|NC|USA|39444|17786|2581|2314.0|4842.0|7419.0|10149.0|10722.0|12973.0|16073.0|19517.0|22535.0|23685.0
 2016|50496|20-24|W|Iowa City|IA|USA|39442|17785|1623|2501.0|5594.0|8005.0|10876.0|11554.0|13977.0|17051.0|19866.0|22589.0|23682.0
 2016|41942|45-49|W|Chicago|IL|USA|39440|17784|1823|1863.0|4009.0|6463.0|9369.0|10060.0|12587.0|15902.0|19165.0|22404.0|23681.0
 2016|51669|25-29|W|Rockford|IL|MEX|39439|17783|3553|2425.0|5339.0|8027.0|11111.0|11800.0|14193.0|16929.0|19810.0|22580.0|23679.0
 2016|56846|55-59|W|Elmhurst|IL|USA|39438|17782|535|2419.0|4839.0|7504.0|10093.0|10689.0|12864.0|15885.0|18983.0|22333.0|23676.0
 2016|50903|30-34|W|Bloomingdale|IL|USA|39436|17781|3233|2231.0|4739.0|7014.0|9618.0|10420.0|12663.0|15791.0|19118.0|22464.0|23675.0
 2016|56620|30-34|W|Chicago|IL|USA|39434|17780|3232|2477.0|5000.0|7560.0|10239.0|10837.0|13115.0|16151.0|19057.0|22456.0|23671.0
 2016|53198|25-29|W|Brookfield|WI|USA|39433|17779|3552|2389.0|4883.0|7590.0|10556.0|11163.0|13525.0|16295.0|19228.0|22460.0|23670.0
 2016|43984|20-24|W|Blue Island|IL|USA|39431|17778|1622|2007.0|4398.0|7124.0|10140.0|11275.0|13561.0|16565.0|19511.0|22572.0|23664.0
 2016|12367|30-34|W|Chicago|IL|USA|39430|17777|3231|2007.0|4399.0|7124.0|10140.0|11275.0|13561.0|16565.0|19510.0|22571.0|23663.0
 2016|56677|40-44|W|Florissant|MO|USA|39428|17776|2580|2769.0|5251.0|7762.0|10374.0|10966.0|13247.0|16106.0|19138.0|22330.0|23661.0
 2016|55020|30-34|W|Kirkwood|MO|USA|39427|17775|3230|2767.0|5250.0|7760.0|10372.0|10964.0|13244.0|16104.0|19135.0|22326.0|23659.0
 2016|53778|50-54|W|Fort Wayne|IN|USA|39426|17774|1109|2691.0|5534.0|8169.0|10932.0|11539.0|13697.0|16616.0|19468.0|22472.0|23658.0
 2016|51544|30-34|W|Chicago|IL|USA|39424|17773|3229|2603.0|5327.0|8108.0|10956.0|11589.0|13916.0|16688.0|19575.0|22461.0|23651.0
 2016|52998|50-54|W|Chicago|IL|USA|39422|17772|1108|2714.0|5466.0|8203.0|10924.0|11550.0|13691.0|16660.0|19661.0|22465.0|23649.0
 2016|56402|30-34|W|Longwood|FL|USA|39420|17771|3228|2278.0|4795.0|7320.0|10028.0|10722.0|13112.0|15965.0|19119.0|22367.0|23644.0
 2016|42067|35-39|W|Winter Park|FL|USA|39419|17770|2905|2278.0|4877.0|7319.0|10027.0|10722.0|13111.0|15964.0|19118.0|22366.0|23644.0
 2016|23567|20-24|W|Blacksburg|VA|USA|39417|17769|1621|2277.0|4794.0|7319.0|10028.0|10722.0|13112.0|15965.0|19119.0|22365.0|23643.0
 2016|56763|40-44|W|Glendale|CA|USA|39416|17768|2579|2214.0|4456.0|6692.0|9140.0|9710.0|11745.0|15189.0|19000.0|22476.0|23640.0
 2016|39051|35-39|W|Valparaiso|IN|USA|39415|17767|2904|2277.0|5111.0|7458.0|10061.0|10726.0|13572.0|16382.0|19469.0|22581.0|23639.0
 2016|56814|30-34|W|Mokena|IL|USA|39414|17766|3227|2356.0|4950.0|7611.0|10528.0|11118.0|13308.0|16090.0|19417.0|22553.0|23638.0
 2016|38769|35-39|W|Westland|MI|USA|39413|17765|2903|2568.0|4951.0|7458.0|10250.0|10827.0|12926.0|15675.0|18932.0|22452.0|23637.0
 2016|28622|20-24|W|Orland Park|IL|USA|39411|17764|1620|2161.0|4596.0|6861.0|9221.0|9770.0|11886.0|15099.0|18260.0|21876.0|23636.0
 2016|54807|50-54|W|Chicago|IL|USA|39410|17763|1107|2478.0|4862.0|7424.0|10165.0|10779.0|13116.0|16115.0|19362.0|22373.0|23632.0
 2016|48952|25-29|W|Chicago|IL|USA|39409|17762|3551|2155.0|4479.0|7049.0|10000.0|10643.0|12942.0|15878.0|19123.0|22406.0|23632.0
 2016|55158|50-54|W|Patterson|CA|USA|39408|17761|1106|2187.0|4534.0|6953.0|9477.0|10120.0|12506.0|15432.0|18897.0|22087.0|23632.0
 2016|55896|35-39|W|Chicago|IL|USA|39407|17760|2902|2261.0|4459.0|6700.0|9146.0|9721.0|11775.0|14992.0|18508.0|22034.0|23629.0
 2016|56727|50-54|W|Waunakee|WI|USA|39406|17759|1105|2467.0|5047.0|7713.0|10504.0|11141.0|13570.0|16444.0|19446.0|22394.0|23628.0
 2016|51555|40-44|W|Chicago|IL|USA|39403|17758|2578|2386.0|4758.0|7274.0|9982.0|10605.0|13000.0|15951.0|19015.0|22333.0|23623.0
 2016|55741|55-59|W|Bronx|NY|USA|39402|17757|534|2271.0|5184.0|7668.0|10421.0|11023.0|13410.0|16333.0|19339.0|22465.0|23623.0
 2016|56770|35-39|W|Yonkers|NY|USA|39400|17756|2901|2270.0|5181.0|7667.0|10419.0|11021.0|13408.0|16332.0|19338.0|22463.0|23621.0
 2016|51193|25-29|W|Chicago|IL|USA|39398|17755|3550|2024.0|4896.0|7161.0|10053.0|10689.0|13203.0|16209.0|19344.0|22504.0|23617.0
 2016|56748|25-29|W|Sayreville|NJ|USA|39397|17754|3549|2712.0|5254.0|7811.0|10425.0|11042.0|13420.0|16282.0|19262.0|22352.0|23617.0
 2016|56239|30-34|W|Brooklyn|NY|USA|39396|17753|3226|2439.0|5080.0|7835.0|10818.0|11446.0|13742.0|16583.0|19455.0|22488.0|23615.0
 2016|55361|25-29|W|Lombard|IL|USA|39394|17752|3548|2217.0|4739.0|7345.0|10061.0|10668.0|13092.0|16160.0|19238.0|22474.0|23613.0
 2016|55184|25-29|W|Lombard|IL|USA|39393|17751|3547|2218.0|4739.0|7345.0|10061.0|10668.0|13093.0|16160.0|19238.0|22475.0|23613.0
 2016|40462|45-49|W|Northbrook|IL|USA|39392|17750|1822|2162.0|4527.0|7255.0|10108.0|10734.0|13054.0|15905.0|19049.0|22344.0|23612.0
 2016|54043|35-39|W|Ponte Vedra Beach|FL|USA|39391|17749|2900|2595.0|5228.0|7768.0|10637.0|11260.0|13706.0|16562.0|19526.0|22432.0|23612.0
 2016|44974|35-39|W|Blaine|MN|USA|39389|17748|2899|2566.0|5096.0|7831.0|10883.0|11559.0|13728.0|16615.0|19448.0|22420.0|23607.0
 2016|52186|60-64|W|Ogallala|NE|USA|39388|17747|210|2567.0|5096.0|7831.0|10882.0|11559.0|13728.0|16615.0|19448.0|22420.0|23607.0
 2016|19309|55-59|W|Kirkland|WA|USA|39387|17746|533|0.0|0.0|0.0|0.0|0.0|0.0|15916.0|NaN|22665.0|23607.0
