year|bib|age_group|gender|country|overall|rank_gender|rank_age_group|5k|10k|15k|20k|half|25k|30k|35k|40k|finish
 2015|47141|65-69|M|GBR|37520|23186|275|2863.0|5973.0|9124.0|12373.0|13081.0|15706.0|0.0|0.0|0.0|27141.0
 2015|45472|65-69|M|GBR|37515|23185|274|2749.0|5918.0|9110.0|0.0|0.0|15767.0|0.0|0.0|0.0|27076.0
 2015|40449|70+|M|GBR|37512|23184|144|2828.0|6073.0|9186.0|0.0|0.0|15740.0|0.0|0.0|0.0|26970.0
 2015|20716|65-69|M|GBR|37510|23183|273|2302.0|6021.0|9119.0|12128.0|12911.0|15463.0|0.0|0.0|0.0|26900.0
 2015|39187|18-39|M|GBR|37509|23182|12015|2375.0|5957.0|9488.0|0.0|0.0|0.0|0.0|0.0|0.0|26885.0
 2015|2195|55-59|M|GBR|37503|23181|963|2570.0|5329.0|8226.0|11200.0|11885.0|14425.0|17811.0|21242.0|0.0|26838.0
 2015|33694|40-44|M|GBR|37502|23180|4091|2330.0|4911.0|8079.0|11339.0|0.0|14804.0|0.0|0.0|0.0|26819.0
 2015|9919|40-44|M|GBR|37499|23179|4090|2100.0|4770.0|7659.0|11457.0|12146.0|15205.0|0.0|21734.0|0.0|26789.0
 2015|44797|40-44|M|GBR|37497|23178|4089|2714.0|5578.0|8624.0|0.0|0.0|15096.0|0.0|0.0|0.0|26786.0
 2015|52957|18-39|M|USA|37494|23177|12014|2188.0|4825.0|8020.0|11148.0|11714.0|14620.0|0.0|0.0|0.0|26724.0
 2015|20603|18-39|M|GBR|37491|23176|12013|2417.0|5041.0|7767.0|11016.0|11670.0|14183.0|17366.0|20952.0|0.0|26706.0
 2015|39506|18-39|M|GBR|37490|23175|12012|3037.0|6082.0|9061.0|0.0|0.0|15357.0|0.0|0.0|0.0|26671.0
 2015|37002|45-49|M|GBR|37485|23174|3100|2144.0|5218.0|8457.0|0.0|0.0|15185.0|0.0|0.0|0.0|26645.0
 2015|10934|18-39|M|GBR|37483|23173|12011|2388.0|5086.0|7975.0|11773.0|12462.0|15520.0|0.0|21718.0|0.0|26634.0
 2015|19203|70+|M|GBR|37481|23172|143|2966.0|5956.0|8980.0|0.0|0.0|15503.0|0.0|0.0|0.0|26632.0
 2015|43002|18-39|M|GBR|37480|23171|12010|2610.0|5400.0|8839.0|11715.0|12381.0|15239.0|0.0|21736.0|0.0|26617.0
 2015|2598|40-44|M|GBR|37479|23170|4088|2556.0|5238.0|8139.0|11501.0|12203.0|14711.0|0.0|21583.0|0.0|26616.0
 2015|37038|18-39|M|GBR|37476|23169|12009|2583.0|5209.0|8323.0|0.0|0.0|14910.0|0.0|0.0|0.0|26555.0
 2015|35900|60-64|M|USA|37475|23168|516|2583.0|5215.0|8320.0|0.0|0.0|14910.0|0.0|0.0|0.0|26555.0
 2015|13368|18-39|M|GBR|37474|23167|12008|2059.0|4461.0|7082.0|10026.0|10638.0|13145.0|16590.0|20695.0|0.0|26550.0
 2015|46853|18-39|M|GBR|37471|23166|12007|2552.0|5133.0|8084.0|0.0|0.0|14555.0|0.0|0.0|0.0|26523.0
 2015|40406|18-39|M|GBR|37468|23165|12006|3012.0|5957.0|8949.0|0.0|0.0|15466.0|0.0|0.0|0.0|26508.0
 2015|50424|40-44|M|GBR|37467|23164|4087|2488.0|4981.0|7847.0|10886.0|11594.0|14140.0|0.0|0.0|0.0|26504.0
 2015|39850|40-44|M|GBR|37466|23163|4086|2381.0|5061.0|7949.0|11067.0|11698.0|14341.0|17747.0|21101.0|0.0|26501.0
 2015|7075|65-69|M|GBR|37464|23162|272|2754.0|6217.0|9091.0|12070.0|12736.0|15144.0|18408.0|21677.0|0.0|26485.0
 2015|51899|65-69|M|GBR|37462|23161|271|2833.0|5625.0|8439.0|11357.0|12016.0|14422.0|17652.0|21093.0|0.0|26473.0
 2015|44235|40-44|M|GBR|37458|23160|4085|1970.0|4506.0|7212.0|11021.0|11753.0|14410.0|17549.0|20910.0|0.0|26451.0
 2015|9826|45-49|M|GBR|37457|23159|3099|2133.0|4312.0|7121.0|10642.0|11266.0|13854.0|16866.0|20707.0|0.0|26421.0
 2015|17474|45-49|M|GBR|37456|23158|3098|2498.0|5186.0|8115.0|11213.0|11857.0|14375.0|17676.0|21153.0|0.0|26404.0
 2015|47474|18-39|M|GBR|37451|23157|12005|2132.0|4433.0|7108.0|10012.0|11516.0|14272.0|0.0|21634.0|0.0|26370.0
 2015|50068|45-49|M|GBR|37448|23156|3097|2447.0|5627.0|8442.0|11322.0|11959.0|14512.0|0.0|0.0|0.0|26353.0
 2015|58345|45-49|M|ITA|37446|23155|3096|2177.0|4823.0|7527.0|10649.0|11357.0|14007.0|17801.0|21473.0|24930.0|26334.0
 2015|45166|45-49|M|GBR|37445|23154|3095|2542.0|5235.0|8222.0|11350.0|12002.0|14494.0|17591.0|21016.0|0.0|26316.0
 2015|22866|18-39|M|GBR|37442|23153|12004|2238.0|4756.0|7416.0|11283.0|11882.0|14413.0|17898.0|21248.0|0.0|26297.0
 2015|20634|18-39|M|GBR|37434|23152|12003|2170.0|4689.0|6962.0|10428.0|11037.0|13571.0|16894.0|20744.0|0.0|26242.0
 2015|43879|65-69|M|GBR|37429|23151|270|2719.0|5789.0|8930.0|0.0|0.0|0.0|0.0|0.0|0.0|26223.0
 2015|20417|55-59|M|GBR|37428|23150|962|2499.0|5153.0|8012.0|11384.0|12046.0|14467.0|0.0|21454.0|0.0|26222.0
 2015|52407|18-39|M|GBR|37425|23149|12002|2229.0|4655.0|7149.0|9888.0|10478.0|12907.0|16344.0|20054.0|0.0|26195.0
 2015|55397|65-69|M|GBR|37421|23148|269|2992.0|5958.0|9009.0|0.0|0.0|15301.0|0.0|0.0|0.0|26173.0
 2015|42088|18-39|M|GBR|37418|23147|12001|2928.0|5895.0|8656.0|0.0|0.0|14677.0|0.0|20904.0|0.0|26120.0
 2015|37581|18-39|M|GBR|37416|23146|12000|2373.0|4975.0|7674.0|10811.0|11417.0|14248.0|0.0|20741.0|0.0|26106.0
 2015|37435|18-39|M|GBR|37413|23145|11999|2130.0|4931.0|7460.0|10751.0|11330.0|13840.0|17573.0|21036.0|0.0|26087.0
 2015|13689|18-39|M|GBR|37412|23144|11998|2421.0|5022.0|7875.0|10974.0|11637.0|14245.0|17620.0|21028.0|0.0|26076.0
 2015|58005|65-69|M|FRA|37410|23143|268|2775.0|5719.0|8748.0|11971.0|12640.0|15038.0|18319.0|21547.0|24682.0|26067.0
 2015|45594|18-39|M|GBR|37409|23142|11997|2167.0|4493.0|7303.0|10924.0|11615.0|14364.0|17628.0|20934.0|0.0|26066.0
 2015|52783|40-44|M|GBR|37408|23141|4084|2118.0|4462.0|7090.0|10050.0|10721.0|14031.0|17545.0|20730.0|24372.0|26054.0
 2015|37649|18-39|M|GBR|37407|23140|11996|1757.0|3670.0|5847.0|8149.0|8751.0|12347.0|16195.0|20297.0|24267.0|26048.0
 2015|58914|18-39|M|IND|37405|23139|11995|2210.0|0.0|7637.0|10735.0|11451.0|14386.0|17619.0|20811.0|24361.0|25998.0
 2015|12676|18-39|M|GBR|37400|23138|11994|2213.0|4703.0|7491.0|10484.0|11118.0|14174.0|17297.0|20765.0|24352.0|25973.0
 2015|25999|18-39|M|GBR|37399|23137|11993|2030.0|4285.0|7164.0|10374.0|10990.0|13682.0|17443.0|21305.0|24669.0|25972.0
 2015|45809|18-39|M|GBR|37396|23136|11992|1925.0|3908.0|6082.0|8603.0|9152.0|12296.0|15880.0|19287.0|0.0|25947.0
 2015|1863|40-44|M|GBR|37393|23135|4083|2791.0|5609.0|8489.0|11549.0|12211.0|14711.0|0.0|21224.0|0.0|25942.0
 2015|32333|40-44|M|GBR|37392|23134|4082|2615.0|5257.0|8035.0|11034.0|11670.0|14169.0|17797.0|21114.0|0.0|25924.0
 2015|2673|65-69|M|GBR|37388|23133|267|2446.0|5180.0|7998.0|10995.0|11677.0|14489.0|17755.0|21232.0|24529.0|25904.0
 2015|43007|40-44|M|GBR|37387|23132|4081|2504.0|5087.0|8565.0|0.0|0.0|0.0|0.0|20579.0|24221.0|25902.0
 2015|52583|18-39|M|GBR|37380|23131|11991|2110.0|4387.0|7125.0|10261.0|11047.0|13761.0|17264.0|20728.0|0.0|25870.0
 2015|40807|18-39|M|GBR|37370|23130|11990|2271.0|5626.0|8564.0|11582.0|12087.0|14940.0|0.0|21274.0|0.0|25804.0
 2015|21199|65-69|M|GBR|37367|23129|266|2383.0|4978.0|7952.0|11081.0|11765.0|14552.0|17808.0|21127.0|24420.0|25795.0
 2015|58362|65-69|M|RSA|37362|23128|265|2691.0|6075.0|8930.0|11929.0|12596.0|15019.0|18080.0|21255.0|24401.0|25761.0
 2015|37471|18-39|M|GBR|37355|23127|11989|2450.0|5160.0|8098.0|11049.0|11672.0|14078.0|17315.0|20638.0|0.0|25734.0
 2015|46143|18-39|M|GBR|37354|23126|11988|2161.0|4236.0|6276.0|8642.0|9321.0|12254.0|16345.0|20124.0|0.0|25734.0
 2015|39799|55-59|M|GBR|37353|23125|961|2278.0|4650.0|7099.0|9652.0|10191.0|12824.0|0.0|0.0|0.0|25734.0
 2015|40820|40-44|M|GBR|37351|23124|4080|2448.0|5068.0|7729.0|10966.0|11647.0|14368.0|0.0|20591.0|0.0|25725.0
 2015|43166|70+|M|GBR|37349|23123|142|2220.0|4534.0|7064.0|9888.0|10557.0|13485.0|17040.0|20627.0|0.0|25718.0
 2015|34443|18-39|M|GBR|37346|23122|11987|2277.0|4829.0|7457.0|10525.0|11203.0|14041.0|0.0|21063.0|0.0|25713.0
 2015|44945|18-39|M|GBR|37342|23121|11986|2341.0|4799.0|7426.0|10198.0|10800.0|13691.0|0.0|20655.0|0.0|25704.0
 2015|49437|18-39|M|GBR|37340|23120|11985|2649.0|4759.0|7195.0|10157.0|10828.0|13383.0|17090.0|20538.0|24075.0|25695.0
 2015|40324|50-54|M|NED|37339|23119|2069|1858.0|4218.0|6611.0|9799.0|10508.0|12895.0|16053.0|19038.0|23510.0|25692.0
 2015|46236|65-69|M|GBR|37336|23118|264|3005.0|5971.0|8974.0|11939.0|12589.0|14915.0|0.0|21199.0|24314.0|25689.0
 2015|53559|50-54|M|GBR|37333|23117|2068|2911.0|5761.0|8589.0|11570.0|12213.0|14745.0|17798.0|21086.0|24210.0|25677.0
 2015|2776|18-39|M|GBR|37331|23116|11984|1783.0|3556.0|5331.0|7120.0|7517.0|9046.0|10948.0|12888.0|24057.0|25675.0
 2015|10423|18-39|M|GBR|37327|23115|11983|2389.0|5046.0|7900.0|11401.0|12067.0|14572.0|17758.0|21075.0|24256.0|25651.0
 2015|49411|18-39|M|GBR|37325|23114|11982|1982.0|4339.0|7312.0|10348.0|10867.0|13237.0|16578.0|20042.0|24012.0|25647.0
 2015|36204|18-39|M|GBR|37317|23113|11981|2255.0|5012.0|7546.0|10240.0|10809.0|13381.0|17057.0|20466.0|0.0|25604.0
 2015|9390|40-44|M|GBR|37312|23112|4079|2637.0|5285.0|8127.0|11250.0|11881.0|14577.0|17932.0|21024.0|24172.0|25601.0
 2015|37780|40-44|M|GBR|37305|23111|4078|2819.0|5528.0|8490.0|0.0|0.0|14618.0|0.0|20892.0|0.0|25528.0
 2015|41906|18-39|M|GBR|37304|23110|11980|2834.0|5684.0|8682.0|0.0|0.0|14701.0|0.0|0.0|0.0|25519.0
 2015|52072|18-39|M|USA|37301|23109|11979|2438.0|5396.0|8295.0|0.0|0.0|14633.0|0.0|20611.0|0.0|25509.0
 2015|11577|45-49|M|GBR|37300|23108|3094|2451.0|5114.0|8065.0|11087.0|11750.0|14290.0|17423.0|20835.0|24155.0|25505.0
 2015|54084|70+|M|GBR|37297|23107|141|2415.0|5887.0|8452.0|11220.0|11813.0|14018.0|0.0|20777.0|0.0|25490.0
 2015|58798|70+|M|RUS|37295|23106|140|2517.0|5552.0|8512.0|11495.0|12125.0|14673.0|17774.0|20988.0|24139.0|25488.0
 2015|49276|50-54|M|GBR|37294|23105|2067|2240.0|5094.0|7753.0|10844.0|11408.0|13839.0|17129.0|20487.0|0.0|25485.0
 2015|43498|60-64|M|GBR|37293|23104|515|2655.0|5385.0|8252.0|0.0|0.0|14188.0|0.0|20645.0|0.0|25478.0
 2015|41190|50-54|M|GBR|37291|23103|2066|2739.0|5261.0|7938.0|10709.0|11354.0|13785.0|17003.0|20325.0|0.0|25453.0
 2015|41830|18-39|M|GBR|37290|23102|11978|2669.0|5490.0|8344.0|11342.0|11964.0|14380.0|17517.0|20732.0|24025.0|25452.0
 2015|41646|65-69|M|GBR|37289|23101|263|2669.0|5490.0|8312.0|11341.0|11965.0|14381.0|17517.0|20732.0|24025.0|25452.0
 2015|41829|18-39|M|GBR|37287|23100|11977|2669.0|5417.0|8053.0|11165.0|11510.0|14379.0|17516.0|20731.0|24025.0|25452.0
 2015|17307|65-69|M|GBR|37285|23099|262|2419.0|4935.0|7632.0|10507.0|11143.0|13691.0|16750.0|20262.0|23840.0|25442.0
 2015|29289|70+|M|GBR|37278|23098|139|2463.0|4961.0|7673.0|10404.0|11040.0|13523.0|16929.0|20362.0|23810.0|25415.0
 2015|50028|18-39|M|GBR|37274|23097|11976|2313.0|4694.0|7593.0|10380.0|11043.0|13960.0|17312.0|20762.0|0.0|25398.0
 2015|49005|65-69|M|GBR|37267|23096|261|2700.0|5660.0|8617.0|0.0|0.0|14665.0|0.0|20841.0|0.0|25346.0
 2015|9480|65-69|M|GBR|37259|23095|260|1882.0|3751.0|5704.0|8135.0|8765.0|11754.0|14801.0|18441.0|23138.0|25320.0
 2015|22973|55-59|M|GBR|37255|23094|960|2535.0|5926.0|8652.0|11578.0|12386.0|15309.0|0.0|21624.0|24266.0|25312.0
 2015|32329|50-54|M|GBR|37252|23093|2065|2473.0|5114.0|7897.0|10895.0|11570.0|14064.0|17241.0|20496.0|23888.0|25305.0
 2015|45640|70+|M|GBR|37251|23092|138|2466.0|4952.0|7744.0|10741.0|11370.0|13795.0|17034.0|20392.0|0.0|25304.0
 2015|36410|50-54|M|GBR|37249|23091|2064|2535.0|5200.0|7840.0|10795.0|11347.0|13830.0|16916.0|20121.0|23625.0|25303.0
 2015|9707|70+|M|GBR|37246|23090|137|2795.0|5580.0|8531.0|11514.0|12120.0|14536.0|17726.0|21008.0|24031.0|25288.0
 2015|54889|18-39|M|GBR|37244|23089|11975|1902.0|3927.0|6190.0|9943.0|10472.0|0.0|0.0|0.0|0.0|25274.0
 2015|46022|18-39|M|GBR|37242|23088|11974|1960.0|4205.0|6545.0|9210.0|9834.0|13005.0|16439.0|20015.0|0.0|25267.0
 2015|54225|70+|M|GBR|37235|23087|136|2676.0|5617.0|8392.0|11425.0|12058.0|14496.0|17671.0|20759.0|23898.0|25251.0
 2015|51043|18-39|M|GBR|37233|23086|11973|2278.0|4606.0|6955.0|9719.0|10343.0|12845.0|16163.0|19918.0|23827.0|25240.0
 2015|50361|18-39|M|GBR|37232|23085|11972|2116.0|4350.0|6776.0|9496.0|9925.0|13156.0|16511.0|20050.0|23562.0|25233.0
 2015|47657|45-49|M|GBR|37222|23084|3093|2000.0|3977.0|6078.0|8441.0|8954.0|11098.0|15094.0|19195.0|23493.0|25181.0
 2015|51231|55-59|M|GBR|37221|23083|959|2300.0|4740.0|7395.0|10173.0|10808.0|13250.0|16730.0|20170.0|23677.0|25181.0
 2015|17319|40-44|M|GBR|37220|23082|4077|2276.0|4765.0|7778.0|10893.0|11562.0|14118.0|17215.0|20540.0|23887.0|25176.0
 2015|55629|50-54|M|GBR|37215|23081|2063|2422.0|5118.0|7947.0|11018.0|11676.0|14273.0|17296.0|20354.0|23649.0|25163.0
 2015|45944|45-49|M|GBR|37214|23080|3092|2155.0|4461.0|6871.0|9475.0|10042.0|13255.0|16524.0|20230.0|23695.0|25162.0
 2015|53163|18-39|M|GBR|37211|23079|11971|2080.0|4232.0|6985.0|10540.0|11226.0|13973.0|17041.0|20236.0|23589.0|25159.0
 2015|51154|65-69|M|GBR|37207|23078|259|2426.0|4915.0|7705.0|10671.0|11307.0|14081.0|0.0|20524.0|0.0|25136.0
 2015|35279|18-39|M|GBR|37204|23077|11970|2623.0|5511.0|8307.0|0.0|0.0|14450.0|0.0|20698.0|0.0|25120.0
 2015|46383|18-39|M|GBR|37203|23076|11969|1689.0|5255.0|8025.0|11354.0|11951.0|14526.0|17446.0|20536.0|23679.0|25120.0
 2015|46548|18-39|M|GBR|37202|23075|11968|2201.0|4396.0|6754.0|9746.0|10216.0|12475.0|16629.0|20422.0|23771.0|25119.0
 2015|46549|18-39|M|GBR|37201|23074|11967|2201.0|4396.0|6754.0|9746.0|10216.0|12475.0|16629.0|20422.0|23771.0|25112.0
 2015|39564|40-44|M|GBR|37200|23073|4076|2452.0|5066.0|7860.0|11024.0|11677.0|14129.0|17507.0|20775.0|23877.0|25112.0
 2015|41214|70+|M|GBR|37196|23072|135|2380.0|4956.0|8008.0|0.0|0.0|14653.0|0.0|20680.0|23776.0|25109.0
 2015|13210|18-39|M|GBR|37192|23071|11966|2140.0|4588.0|7487.0|10449.0|11205.0|13664.0|16792.0|19994.0|23560.0|25096.0
 2015|51007|60-64|M|GBR|37191|23070|514|2885.0|5588.0|8412.0|11434.0|12086.0|14511.0|0.0|20737.0|23810.0|25094.0
 2015|42309|45-49|M|GBR|37190|23069|3091|2544.0|5368.0|8289.0|11214.0|11828.0|14201.0|17331.0|20549.0|23731.0|25089.0
 2015|48248|50-54|M|GBR|37188|23068|2062|2422.0|4855.0|7526.0|10222.0|10777.0|13107.0|16161.0|19318.0|22783.0|25077.0
 2015|34940|18-39|M|GBR|37182|23067|11965|2577.0|4938.0|7555.0|11281.0|11848.0|14225.0|17167.0|20394.0|23552.0|25048.0
 2015|39830|18-39|M|GBR|37179|23066|11964|2143.0|4969.0|7640.0|10619.0|11224.0|14524.0|0.0|20655.0|23735.0|25046.0
 2015|40514|18-39|M|GBR|37173|23065|11963|1901.0|4076.0|6510.0|9685.0|10318.0|13138.0|16731.0|20058.0|23631.0|25028.0
 2015|48253|18-39|M|GBR|37172|23064|11962|2150.0|4571.0|7102.0|10025.0|10698.0|13728.0|16939.0|20121.0|23566.0|25024.0
 2015|52579|18-39|M|GBR|37170|23063|11961|2681.0|5434.0|8235.0|11124.0|11782.0|14245.0|0.0|20579.0|0.0|25015.0
 2015|58996|18-39|M|FRA|37166|23062|11960|1961.0|4229.0|6968.0|10042.0|10783.0|13006.0|16045.0|19438.0|23196.0|24995.0
 2015|32701|55-59|M|GBR|37164|23061|958|2618.0|5199.0|7910.0|11199.0|11815.0|14141.0|17164.0|20420.0|23583.0|24990.0
 2015|55066|50-54|M|GBR|37162|23060|2061|2574.0|5039.0|7687.0|10524.0|11090.0|13829.0|16908.0|20286.0|0.0|24983.0
 2015|32124|40-44|M|GBR|37160|23059|4075|2053.0|4301.0|6775.0|9434.0|10031.0|12503.0|16054.0|19852.0|23572.0|24979.0
 2015|20364|45-49|M|GBR|37159|23058|3090|2459.0|5156.0|7985.0|10975.0|11635.0|14004.0|17157.0|20412.0|23594.0|24976.0
 2015|47139|60-64|M|USA|37158|23057|513|2584.0|5253.0|8025.0|11132.0|11756.0|14095.0|17121.0|20269.0|23647.0|24968.0
 2015|35979|40-44|M|GBR|37151|23056|4074|2271.0|5117.0|7768.0|10834.0|11485.0|13959.0|17123.0|20122.0|23575.0|24947.0
 2015|17424|18-39|M|GBR|37150|23055|11959|2266.0|4537.0|7071.0|9986.0|10570.0|12876.0|16065.0|19771.0|23404.0|24945.0
 2015|50433|18-39|M|GBR|37149|23054|11958|2397.0|4990.0|7763.0|10617.0|11229.0|13612.0|16728.0|20071.0|23635.0|24940.0
 2015|44135|40-44|M|GBR|37145|23053|4073|2491.0|5087.0|7840.0|10785.0|11414.0|13886.0|17099.0|20300.0|0.0|24937.0
 2015|18290|45-49|M|GBR|37143|23052|3089|2649.0|5325.0|8083.0|10965.0|11617.0|14275.0|17347.0|20559.0|23673.0|24930.0
 2015|52399|18-39|M|GBR|37137|23051|11957|2658.0|5523.0|8488.0|0.0|0.0|14272.0|17274.0|20263.0|23471.0|24917.0
 2015|35569|40-44|M|GBR|37132|23050|4072|2621.0|5313.0|8182.0|0.0|0.0|14209.0|0.0|20618.0|0.0|24899.0
 2015|48197|18-39|M|GBR|37125|23049|11956|2866.0|5352.0|8183.0|11135.0|11772.0|14126.0|0.0|20296.0|23538.0|24877.0
 2015|33647|18-39|M|GBR|37120|23048|11955|2741.0|5636.0|8276.0|11063.0|11661.0|13968.0|17100.0|20292.0|23590.0|24863.0
 2015|10851|50-54|M|GBR|37116|23047|2060|2499.0|5219.0|8122.0|10957.0|11575.0|13875.0|16999.0|20119.0|23434.0|24847.0
 2015|40757|70+|M|GBR|37115|23046|134|2676.0|5664.0|8488.0|11419.0|12036.0|14322.0|17351.0|20433.0|23549.0|24842.0
 2015|51002|18-39|M|GBR|37113|23045|11954|2205.0|4290.0|6733.0|9633.0|10273.0|13406.0|16600.0|20054.0|23436.0|24835.0
 2015|48402|40-44|M|GBR|37112|23044|4071|2079.0|4284.0|6676.0|9137.0|9899.0|12315.0|15424.0|18800.0|22586.0|24833.0
 2015|50459|18-39|M|GBR|37110|23043|11953|2001.0|4239.0|6878.0|9907.0|10582.0|13103.0|16451.0|19738.0|23399.0|24827.0
 2015|46483|18-39|M|GBR|37106|23042|11952|2417.0|4630.0|7148.0|10343.0|10950.0|13932.0|17213.0|20275.0|23527.0|24821.0
 2015|34374|50-54|M|GBR|37104|23041|2059|2014.0|4514.0|7043.0|10095.0|10778.0|13491.0|16811.0|19996.0|23320.0|24814.0
 2015|52782|18-39|M|GBR|37096|23040|11951|2334.0|4777.0|7306.0|10035.0|10678.0|13303.0|16606.0|19967.0|23480.0|24801.0
 2015|2061|70+|M|GBR|37093|23039|133|2248.0|4621.0|7054.0|9625.0|10163.0|12462.0|15795.0|19547.0|23431.0|24787.0
 2015|25552|70+|M|GBR|37092|23038|132|2934.0|5817.0|8776.0|11747.0|12406.0|14789.0|17729.0|20652.0|23526.0|24787.0
 2015|2632|18-39|M|GBR|37088|23037|11950|2074.0|4260.0|7508.0|10806.0|11383.0|13946.0|17075.0|20111.0|23453.0|24778.0
 2015|35536|18-39|M|GBR|37085|23036|11949|2454.0|4778.0|6961.0|9789.0|10306.0|12733.0|15859.0|19530.0|0.0|24776.0
 2015|49913|55-59|M|GBR|37084|23035|957|2250.0|4636.0|7271.0|10245.0|10934.0|13463.0|16660.0|19888.0|23366.0|24776.0
 2015|32148|18-39|M|GBR|37083|23034|11948|2073.0|4438.0|7101.0|9956.0|10546.0|13395.0|16492.0|19650.0|23112.0|24775.0
