year|bib|age_group|gender|city|state|country|overall|rank_gender|rank_age_group|5k|10k|15k|20k|half|25k|30k|35k|40k|finish
 2017|64847|70-74|M|Harpursville|NY|USA|44347|22824|90|3086.0|6377.0|10108.0|14457.0|15426.0|18770.0|23016.0|NaN|NaN|35214.0
 2017|40868|40-44|M|Joliet|IL|USA|44340|22823|3832|2947.0|6132.0|9586.0|NaN|14527.0|NaN|22069.0|NaN|NaN|33152.0
 2017|1356|75-79|M|Chicago|IL|USA|44335|22822|13|3177.0|6531.0|9911.0|13508.0|14320.0|17295.0|21320.0|NaN|30114.0|31756.0
 2017|45769|40-44|M|Hometown|IL|USA|44332|22821|3831|2741.0|5926.0|8922.0|NaN|12940.0|NaN|19983.0|NaN|NaN|31629.0
 2017|57718|50-54|M|Round Lake Beach|IL|USA|44326|22820|2335|2651.0|5521.0|8782.0|12098.0|12759.0|NaN|NaN|NaN|NaN|31276.0
 2017|57624|35-39|M|Chicago|IL|USA|44325|22819|3812|2337.0|4794.0|7411.0|NaN|NaN|NaN|19429.0|NaN|NaN|31253.0
 2017|21122|45-49|M|Los Angeles|CA|USA|44324|22818|3450|2337.0|4794.0|7413.0|NaN|NaN|NaN|19430.0|NaN|NaN|31247.0
 2017|18122|45-49|M|Chicago|IL|USA|44320|22817|3449|3164.0|6281.0|9613.0|13009.0|13866.0|16606.0|20427.0|NaN|28801.0|30760.0
 2017|1042|35-39|M|Chicago|IL|NGR|44316|22816|3811|4026.0|7530.0|11071.0|14750.0|15682.0|18452.0|21825.0|NaN|29061.0|30571.0
 2017|49710|60-64|M|Calamba City Laguna||PHI|44313|22815|719|3033.0|NaN|9316.0|NaN|NaN|NaN|NaN|NaN|NaN|30436.0
 2017|34270|35-39|M|Rockville|MD|USA|44303|22814|3810|2272.0|4930.0|7855.0|11051.0|11823.0|14781.0|18762.0|NaN|27907.0|29995.0
 2017|41348|30-34|M|Aurora|IL|USA|44301|22813|3342|2007.0|4442.0|7110.0|11341.0|13262.0|16012.0|20271.0|NaN|NaN|29973.0
 2017|63120|50-54|M|Chicago|IL|USA|44300|22812|2334|2543.0|5211.0|8144.0|11360.0|12088.0|NaN|18978.0|NaN|NaN|29971.0
 2017|61551|70-74|M|Beach Park|IL|USA|44289|22811|89|2521.0|5232.0|8273.0|NaN|12571.0|NaN|19655.0|NaN|NaN|29547.0
 2017|44523|55-59|M|Papillion|NE|USA|44285|22810|1399|7292.0|10032.0|12709.0|15585.0|16225.0|18658.0|21736.0|24884.0|28201.0|29520.0
 2017|31030|50-54|M|Homewood|IL|USA|44277|22809|2333|2747.0|5658.0|8663.0|11969.0|12707.0|15621.0|19560.0|NaN|27675.0|29413.0
 2017|58796|30-34|M|Chicago|IL|USA|44275|22808|3341|2414.0|4964.0|7676.0|10632.0|11306.0|14072.0|17638.0|NaN|NaN|29352.0
 2017|46697|65-69|M|Chicago|IL|USA|44269|22807|290|2813.0|5842.0|9155.0|NaN|NaN|NaN|17941.0|NaN|NaN|29285.0
 2017|43974|45-49|M|Hamilton|NY|USA|44265|22806|3448|3071.0|6064.0|9190.0|NaN|NaN|NaN|19742.0|NaN|NaN|29223.0
 2017|53998|70-74|M|Carolina Beach|NC|USA|44264|22805|88|3071.0|6064.0|9190.0|NaN|NaN|NaN|19741.0|NaN|NaN|29223.0
 2017|53623|40-44|M|Haverstraw|NY|USA|44263|22804|3830|2730.0|5571.0|NaN|NaN|12636.0|NaN|NaN|NaN|NaN|29219.0
 2017|64925|20-24|M|Guatemala||GUA|44257|22803|850|2252.0|5022.0|8072.0|11402.0|12200.0|15383.0|19188.0|23344.0|27786.0|29164.0
 2017|57961|40-44|M|Round Lake|IL|USA|44245|22802|3829|2580.0|5486.0|8355.0|NaN|12530.0|NaN|18773.0|NaN|NaN|29020.0
 2017|50707|40-44|M|Des Plaines|IL|USA|44241|22801|3828|2502.0|5278.0|8266.0|11823.0|12606.0|15285.0|19055.0|NaN|NaN|28984.0
 2017|55584|25-29|M|Palos Hills|IL|USA|44237|22800|2558|2625.0|5863.0|8645.0|11853.0|12535.0|NaN|18987.0|NaN|NaN|28941.0
 2017|62845|40-44|M|Brookfield|IL|SRB|44236|22799|3827|3218.0|NaN|9337.0|NaN|NaN|NaN|19748.0|NaN|NaN|28938.0
 2017|64684|35-39|M|Chicago|IL|USA|44233|22798|3809|2931.0|5937.0|8974.0|NaN|NaN|NaN|19690.0|NaN|NaN|28914.0
 2017|48608|55-59|M|Elgin|IL|USA|44232|22797|1398|2731.0|5619.0|8660.0|NaN|12898.0|NaN|19681.0|NaN|NaN|28907.0
 2017|57373|45-49|M|Merrillville|IN|USA|44228|22796|3447|2724.0|5702.0|8955.0|12388.0|13204.0|15864.0|19430.0|23202.0|27106.0|28889.0
 2017|56921|40-44|M|Chicago|IL|USA|44224|22795|3826|2418.0|5037.0|7898.0|11228.0|12075.0|14979.0|18821.0|NaN|NaN|28804.0
 2017|54872|45-49|M|Tulsa|OK|USA|44223|22794|3446|3073.0|6291.0|9527.0|13059.0|13793.0|16487.0|19982.0|NaN|27234.0|28782.0
 2017|42821|40-44|M|Fishkill|NY|USA|44212|22793|3825|2407.0|5005.0|7835.0|11228.0|11941.0|14816.0|19304.0|22647.0|26645.0|28670.0
 2017|54221|55-59|M|La Grange Park|IL|USA|44202|22792|1397|2463.0|NaN|8514.0|11643.0|12346.0|15114.0|18726.0|NaN|NaN|28541.0
 2017|60765|45-49|M|Munster|IN|USA|44192|22791|3445|2322.0|4948.0|7738.0|11508.0|12465.0|NaN|18692.0|NaN|NaN|28418.0
 2017|47539|65-69|M|Arlington|TN|USA|44189|22790|289|2421.0|5372.0|8073.0|11377.0|12209.0|14814.0|NaN|NaN|NaN|28373.0
 2017|31456|30-34|M|Collinsville|IL|USA|44184|22789|3340|2483.0|5281.0|8506.0|11865.0|12601.0|15357.0|18871.0|NaN|26457.0|28319.0
 2017|42934|35-39|M|Minneapolis|MN|USA|44175|22788|3808|2771.0|5898.0|NaN|NaN|NaN|NaN|19447.0|NaN|NaN|28277.0
 2017|25829|50-54|M|Savannah|GA|USA|44174|22787|2332|2479.0|5399.0|8373.0|11609.0|12322.0|NaN|17327.0|21738.0|26336.0|28271.0
 2017|58891|40-44|M|Cicero|IL|USA|44160|22786|3824|2501.0|5331.0|8273.0|11518.0|12225.0|14892.0|18749.0|NaN|NaN|28105.0
 2017|46632|60-64|M|Hoffman Estates|IL|USA|44154|22785|718|2319.0|5203.0|8162.0|11789.0|12674.0|NaN|NaN|NaN|NaN|28037.0
 2017|64604|25-29|M|Chicago|IL|USA|44153|22784|2557|2569.0|5729.0|8637.0|11705.0|12440.0|NaN|18268.0|NaN|NaN|28036.0
 2017|36586|35-39|M|Gig Harbor|WA|USA|44152|22783|3807|2315.0|4960.0|7800.0|10998.0|11721.0|14514.0|18192.0|22217.0|26277.0|28019.0
 2017|47548|35-39|M|Chicago|IL|USA|44149|22782|3806|2152.0|4688.0|7215.0|11068.0|11852.0|NaN|18227.0|NaN|NaN|28017.0
 2017|47628|35-39|M|Virginia Beach|VA|USA|44147|22781|3805|2037.0|4691.0|8356.0|10954.0|11645.0|14132.0|17974.0|NaN|NaN|28014.0
 2017|61847|45-49|M|Rockford|IL|USA|44143|22780|3444|2471.0|5013.0|7756.0|10793.0|11517.0|13905.0|17535.0|NaN|NaN|27974.0
 2017|57570|55-59|M|Chicago|IL|USA|44142|22779|1396|2682.0|5504.0|8435.0|11575.0|12276.0|14896.0|18597.0|NaN|NaN|27937.0
 2017|62922|50-54|M|Chicago|IL|USA|44141|22778|2331|2567.0|5327.0|8274.0|11666.0|12418.0|NaN|18931.0|NaN|NaN|27914.0
 2017|39198|50-54|M|Cumming|GA|USA|44140|22777|2330|2860.0|5942.0|8941.0|NaN|NaN|NaN|19337.0|NaN|NaN|27911.0
 2017|50691|50-54|M|Romeoville|IL|USA|44139|22776|2329|2829.0|5965.0|8995.0|NaN|12968.0|NaN|17141.0|NaN|26164.0|27908.0
 2017|29780|30-34|M|Chicago|IL|USA|44132|22775|3339|2204.0|4939.0|7873.0|11334.0|12192.0|15190.0|18852.0|NaN|26382.0|27835.0
 2017|41277|60-64|M|West Dundee|IL|USA|44131|22774|717|2534.0|5202.0|8048.0|11245.0|11969.0|14577.0|18273.0|NaN|26207.0|27832.0
 2017|45667|65-69|M|Oak Lawn|IL|USA|44128|22773|288|2394.0|5374.0|8402.0|11503.0|12220.0|NaN|18016.0|NaN|NaN|27811.0
 2017|58649|25-29|M|Charlotte|NC|IND|44126|22772|2556|3104.0|5927.0|8881.0|NaN|NaN|NaN|19330.0|NaN|NaN|27784.0
 2017|55598|60-64|M|Peachtree City|GA|USA|44120|22771|716|2362.0|4899.0|7424.0|11204.0|11880.0|14367.0|17903.0|NaN|25979.0|27750.0
 2017|46712|20-24|M|Chicago|IL|USA|44118|22770|849|2569.0|5078.0|7767.0|11379.0|12121.0|NaN|17855.0|NaN|NaN|27740.0
 2017|44311|30-34|M|Belmont|MA|USA|44113|22769|3338|2697.0|5552.0|8654.0|11960.0|12675.0|NaN|18874.0|NaN|26144.0|27685.0
 2017|3824|40-44|M|Chicago|IL|USA|44109|22768|3823|1554.0|3114.0|4665.0|6245.0|6588.0|8503.0|11541.0|13330.0|26329.0|27629.0
 2017|20915|25-29|M|Ottawa|ON|CAN|44105|22767|2555|2634.0|5880.0|9211.0|12946.0|13720.0|16443.0|19312.0|22615.0|26141.0|27604.0
 2017|55413|50-54|M|Chicago|IL|USA|44104|22766|2328|2117.0|4837.0|7681.0|10757.0|11831.0|14549.0|18008.0|NaN|25860.0|27602.0
 2017|50946|30-34|M|Ashton Under Lyne|LANCASHIRE|GBR|44103|22765|3337|2900.0|5729.0|8600.0|NaN|12312.0|NaN|18694.0|NaN|NaN|27600.0
 2017|45904|50-54|M|Romeoville|IL|USA|44097|22764|2327|2673.0|5538.0|8381.0|11426.0|12135.0|NaN|18269.0|NaN|NaN|27553.0
 2017|62848|40-44|M|Flossmoor|IL|USA|44094|22763|3822|2336.0|4934.0|7518.0|10303.0|10939.0|13791.0|17567.0|NaN|25928.0|27546.0
 2017|40397|40-44|M|Oak Park|IL|USA|44092|22762|3821|2203.0|4741.0|7420.0|10637.0|11359.0|14133.0|17837.0|21791.0|25644.0|27497.0
 2017|45744|50-54|M|Chicago|IL|USA|44091|22761|2326|2361.0|5122.0|8225.0|11341.0|12112.0|14885.0|18169.0|NaN|25767.0|27497.0
 2017|53888|35-39|M|Macungie|PA|IND|44089|22760|3804|2360.0|4966.0|7810.0|11081.0|11872.0|NaN|18032.0|NaN|NaN|27480.0
 2017|57821|50-54|M|Chicago|IL|USA|44088|22759|2325|2431.0|5254.0|8323.0|11517.0|12262.0|15058.0|18421.0|NaN|25869.0|27470.0
 2017|64922|60-64|M|Chicago|IL|USA|44076|22758|715|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|27365.0
 2017|59376|40-44|M|Brooklyn|NY|USA|44074|22757|3820|2202.0|4598.0|7588.0|10725.0|11476.0|14435.0|17776.0|NaN|25768.0|27348.0
 2017|43855|30-34|M|Grayslake|IL|USA|44072|22756|3336|2530.0|5540.0|8389.0|11857.0|12623.0|NaN|18511.0|NaN|25850.0|27317.0
 2017|49877|20-24|M|South San Francisco|CA|USA|44069|22755|848|2228.0|4925.0|7872.0|11058.0|11865.0|14482.0|17999.0|NaN|25677.0|27312.0
 2017|59560|55-59|M|Elmhurst|IL|USA|44068|22754|1395|2793.0|5569.0|8541.0|11574.0|12294.0|NaN|18372.0|NaN|25733.0|27312.0
 2017|40243|70-74|M|Ottawa|IL|USA|44065|22753|87|2768.0|5624.0|8503.0|11498.0|12184.0|14774.0|NaN|21686.0|25610.0|27285.0
 2017|56561|80+|M|Oswego|IL|USA|44060|22752|9|2904.0|NaN|NaN|NaN|NaN|NaN|19038.0|NaN|NaN|27259.0
 2017|50851|55-59|M|Hertford|HERTFORDSHIRE|GBR|44058|22751|1394|2399.0|5166.0|8117.0|11292.0|12020.0|NaN|18163.0|NaN|25679.0|27257.0
 2017|63024|45-49|M|York Beach|ME|USA|44056|22750|3443|2447.0|5079.0|7758.0|10588.0|11268.0|13669.0|17263.0|NaN|25544.0|27246.0
 2017|20542|45-49|M|Park Ridge|IL|USA|44054|22749|3442|2031.0|4298.0|6777.0|9037.0|9541.0|12011.0|14792.0|22997.0|26082.0|27244.0
 2017|56780|60-64|M|Glenview|IL|USA|44052|22748|714|7118.0|9280.0|11603.0|14027.0|14623.0|16747.0|19512.0|22966.0|26026.0|27230.0
 2017|20332|40-44|M|Aurora|IL|IND|44051|22747|3819|2327.0|4870.0|7738.0|10833.0|11516.0|14063.0|17734.0|21752.0|25687.0|27222.0
 2017|48317|20-24|M|Strongsville|OH|USA|44045|22746|847|0.0|0.0|11183.0|14355.0|14957.0|17402.0|20306.0|23087.0|26018.0|27162.0
 2017|62812|50-54|M|Brookfield|CT|USA|44043|22745|2324|2344.0|4887.0|7492.0|10546.0|11288.0|13707.0|17676.0|NaN|25413.0|27153.0
 2017|52290|45-49|M|Olathe|KS|USA|44026|22744|3441|2439.0|5446.0|8586.0|11883.0|12602.0|14872.0|18252.0|NaN|25573.0|27093.0
 2017|40348|50-54|M|Rockford|IL|USA|44025|22743|2323|2117.0|4604.0|7098.0|9960.0|10593.0|12994.0|16432.0|20570.0|25385.0|27083.0
 2017|53183|55-59|M|Waukegan|IL|USA|44024|22742|1393|2577.0|5284.0|7894.0|10815.0|11429.0|14098.0|17867.0|NaN|25347.0|27071.0
 2017|41181|40-44|M|Lansing|IL|USA|44022|22741|3818|2499.0|5091.0|7683.0|10688.0|11397.0|14008.0|17461.0|21042.0|25357.0|27054.0
 2017|52927|55-59|M|Gainesville|FL|USA|44021|22740|1392|2645.0|5464.0|8421.0|11628.0|12497.0|NaN|18729.0|NaN|25576.0|27050.0
 2017|34728|45-49|M|Round Lake|IL|USA|44019|22739|3440|2607.0|5420.0|8331.0|11576.0|12274.0|14760.0|18094.0|NaN|25392.0|27047.0
 2017|52799|50-54|M|Rancho Santa Margarita|CA|USA|44017|22738|2322|2572.0|5406.0|8278.0|11781.0|12594.0|NaN|18382.0|NaN|25525.0|27043.0
 2017|49616|55-59|M|Fishers|IN|USA|44014|22737|1391|2825.0|5899.0|9127.0|NaN|12951.0|NaN|18901.0|NaN|25694.0|27040.0
 2017|53879|50-54|M|Round Lake Beach|IL|USA|44013|22736|2321|2492.0|5250.0|8257.0|11517.0|12186.0|NaN|18221.0|NaN|25519.0|27038.0
 2017|47974|80+|M|Chicago|IL|USA|44012|22735|8|2815.0|5889.0|9117.0|NaN|12938.0|NaN|18891.0|NaN|25685.0|27030.0
 2017|37106|25-29|M|Chicago|IL|USA|44011|22734|2554|1900.0|4012.0|6306.0|9494.0|10259.0|13114.0|16635.0|21178.0|25426.0|27030.0
 2017|36938|25-29|M|Chicago|IL|USA|44010|22733|2553|1863.0|4012.0|6305.0|9496.0|10255.0|13114.0|16634.0|21172.0|25427.0|27029.0
 2017|47914|30-34|M|Chicago|IL|USA|44004|22732|3335|2615.0|5414.0|8334.0|11677.0|12432.0|15133.0|18416.0|NaN|25513.0|27014.0
 2017|57504|35-39|M|Lockport|IL|USA|44003|22731|3803|2041.0|4142.0|6523.0|11028.0|12188.0|15139.0|18287.0|NaN|25449.0|27007.0
 2017|53714|50-54|M|Marietta|GA|USA|44002|22730|2320|2384.0|4988.0|7926.0|10938.0|11668.0|14429.0|18175.0|NaN|25623.0|27006.0
 2017|52835|35-39|M|Norridge|IL|USA|44000|22729|3802|2573.0|5742.0|9030.0|11500.0|12172.0|14410.0|17613.0|NaN|25400.0|26969.0
 2017|48639|50-54|M|Frankfort|IL|USA|43999|22728|2319|2798.0|5779.0|8686.0|11913.0|12633.0|NaN|18609.0|NaN|25590.0|26967.0
 2017|44825|35-39|M|Skokie|IL|USA|43993|22727|3801|2705.0|5410.0|8171.0|11269.0|11966.0|14491.0|17830.0|NaN|25359.0|26950.0
 2017|64927|45-49|M|Rockford|IL|USA|43990|22726|3439|1338.0|3769.0|6801.0|10040.0|10640.0|13263.0|16808.0|20820.0|25575.0|26942.0
 2017|62920|35-39|M|Johnstown|CO|USA|43989|22725|3800|2797.0|5813.0|NaN|NaN|NaN|NaN|18520.0|NaN|25490.0|26932.0
 2017|40384|30-34|M|Chicago|IL|USA|43988|22724|3334|2348.0|5093.0|8169.0|11434.0|12180.0|14559.0|17932.0|21576.0|25364.0|26927.0
 2017|42481|35-39|M|Oak Park|IL|USA|43986|22723|3799|2700.0|5570.0|8501.0|11588.0|12362.0|14773.0|18091.0|NaN|25229.0|26921.0
 2017|46286|50-54|M|Elmwood Park|IL|USA|43985|22722|2318|2913.0|5933.0|8820.0|11777.0|12492.0|15016.0|18134.0|NaN|24987.0|26912.0
 2017|34201|25-29|M|New York|NY|USA|43982|22721|2552|2244.0|4576.0|6996.0|10009.0|10814.0|13276.0|18171.0|NaN|25555.0|26901.0
 2017|47920|35-39|M|Chicago|IL|USA|43977|22720|3798|2749.0|5465.0|8328.0|11442.0|12461.0|NaN|19010.0|NaN|25435.0|26847.0
 2017|41099|45-49|M|Aurora|IL|USA|43976|22719|3438|2616.0|5206.0|7802.0|10706.0|11379.0|14442.0|18212.0|21754.0|25280.0|26846.0
 2017|58982|30-34|M|Chicago|IL|USA|43972|22718|3333|2498.0|5080.0|7774.0|10794.0|11490.0|13775.0|17135.0|NaN|24799.0|26827.0
 2017|51690|45-49|M|Sao Paulo|SAO PAULO|BRA|43968|22717|3437|2318.0|4894.0|7534.0|11100.0|11822.0|14304.0|17865.0|NaN|25385.0|26810.0
 2017|48812|20-24|M|Anamosa|IA|USA|43967|22716|846|2635.0|5990.0|NaN|NaN|NaN|NaN|21021.0|NaN|NaN|26810.0
 2017|14915|40-44|M|Aurora|IL|IND|43966|22715|3817|2331.0|4637.0|7185.0|10322.0|11091.0|13888.0|17854.0|21756.0|25317.0|26809.0
 2017|41703|65-69|M|Norman|OK|USA|43960|22714|287|2630.0|5475.0|8672.0|11923.0|12669.0|15351.0|18855.0|NaN|25326.0|26760.0
 2017|42902|30-34|M|Faringdon|OXFORDSHIRE|GBR|43959|22713|3332|2681.0|5253.0|8827.0|12554.0|13175.0|15897.0|19167.0|NaN|25459.0|26760.0
 2017|80|45-49|M|Weesp|NOORD HOLLAND|MEX|43958|22712|3436|3411.0|5962.0|8577.0|11356.0|11935.0|15039.0|18467.0|21524.0|25150.0|26760.0
 2017|30718|40-44|M|Chicago|IL|USA|43954|22711|3816|2458.0|4891.0|7332.0|9954.0|10793.0|13092.0|16657.0|20816.0|25001.0|26737.0
 2017|47552|20-24|M|Downers Grove|IL|USA|43951|22710|845|2383.0|5206.0|8138.0|11440.0|12305.0|NaN|18319.0|NaN|25397.0|26729.0
 2017|57233|45-49|M|Elgin|IL|USA|43945|22709|3435|2126.0|4568.0|7153.0|10116.0|10804.0|13465.0|17201.0|NaN|25047.0|26706.0
 2017|59586|55-59|M|Inglewood|CA|USA|43943|22708|1390|2496.0|5291.0|8214.0|11466.0|12161.0|14695.0|17906.0|NaN|25090.0|26705.0
 2017|45870|60-64|M|Fort Worth|TX|USA|43934|22707|713|2954.0|5913.0|8898.0|12084.0|12703.0|15065.0|18233.0|NaN|25248.0|26690.0
 2017|27444|45-49|M|Chicago|IL|USA|43930|22706|3434|1833.0|3754.0|6253.0|9024.0|9672.0|12999.0|17036.0|21066.0|24985.0|26669.0
 2017|12655|40-44|M|Tarbert|ARGYLL|GBR|43926|22705|3815|2129.0|4642.0|7516.0|10752.0|11475.0|14907.0|18311.0|22014.0|25331.0|26652.0
 2017|57525|30-34|M|Chicago|IL|IND|43921|22704|3331|2783.0|5638.0|8631.0|11516.0|12191.0|14662.0|17944.0|21437.0|25052.0|26627.0
 2017|53700|60-64|M|Terre Haute|IN|USA|43914|22703|712|2509.0|5255.0|8137.0|11178.0|11894.0|14350.0|17766.0|NaN|24991.0|26602.0
 2017|22342|25-29|M|Chicago|IL|USA|43908|22702|2551|2355.0|4822.0|7531.0|10436.0|11103.0|13591.0|17301.0|20871.0|24981.0|26557.0
 2017|48675|45-49|M|Chicago|IL|USA|43907|22701|3433|2504.0|5134.0|8055.0|11057.0|12442.0|14753.0|17766.0|NaN|25087.0|26556.0
 2017|40765|35-39|M|Hobart|IN|USA|43903|22700|3797|2271.0|4705.0|7401.0|10513.0|11162.0|13845.0|17352.0|21494.0|25046.0|26516.0
 2017|61904|30-34|M|Naperville|IL|IND|43902|22699|3330|2617.0|5549.0|8223.0|11354.0|12095.0|14604.0|17501.0|NaN|24748.0|26516.0
 2017|44680|45-49|M|Pearland|TX|USA|43900|22698|3432|2442.0|5295.0|8141.0|11253.0|11958.0|14447.0|17673.0|NaN|24956.0|26510.0
 2017|45102|40-44|M|Joliet|IL|USA|43898|22697|3814|2477.0|5017.0|7973.0|11178.0|11936.0|14296.0|17061.0|NaN|25056.0|26504.0
 2017|49739|55-59|M|Land O Lakes|FL|USA|43892|22696|1389|2395.0|5562.0|8413.0|11576.0|12324.0|14821.0|18085.0|NaN|25040.0|26490.0
 2017|11070|25-29|M|chicago|IL|USA|43889|22695|2550|2315.0|4896.0|7399.0|10344.0|11015.0|14520.0|17933.0|21249.0|24997.0|26486.0
 2017|20496|16-19|M|Chicago|IL|USA|43888|22694|125|2315.0|4892.0|7398.0|10144.0|10670.0|14519.0|17933.0|21248.0|24996.0|26485.0
 2017|55896|50-54|M|Germantown|MD|USA|43884|22693|2317|2526.0|5335.0|8109.0|11201.0|11913.0|14486.0|17765.0|NaN|24859.0|26473.0
 2017|59956|55-59|M|Chicago|IL|USA|43875|22692|1388|2810.0|5760.0|8468.0|11503.0|12187.0|NaN|17821.0|NaN|24879.0|26431.0
 2017|52885|30-34|M|Fort Gordon|GA|USA|43868|22691|3329|2541.0|5359.0|8441.0|11522.0|12392.0|14426.0|17223.0|NaN|24775.0|26410.0
 2017|48573|35-39|M|Chicago|IL|USA|43866|22690|3796|2421.0|4930.0|7874.0|11055.0|11846.0|14432.0|17924.0|NaN|24903.0|26394.0
 2017|15566|40-44|M|Mexico|MEXICO|MEX|43863|22689|3813|0.0|0.0|0.0|0.0|0.0|6080.0|12605.0|19450.0|25227.0|26384.0
 2017|37509|45-49|M|St. Charles|IL|USA|43862|22688|3431|2178.0|4710.0|7502.0|10661.0|11387.0|14069.0|17678.0|21277.0|24973.0|26383.0
 2017|55055|50-54|M|San Diego|CA|USA|43861|22687|2316|2178.0|4710.0|7502.0|10661.0|11387.0|14068.0|17677.0|21276.0|24972.0|26383.0
 2017|62916|65-69|M|Frankfort|IL|USA|43860|22686|286|2511.0|5195.0|7985.0|11122.0|11694.0|14382.0|17755.0|NaN|24682.0|26372.0
 2017|36288|45-49|M|The Colony|TX|GUA|43856|22685|3430|2573.0|5310.0|8174.0|11086.0|11724.0|14266.0|17458.0|20956.0|24587.0|26350.0
 2017|20462|25-29|M|Chicago|IL|CHN|43851|22684|2549|1982.0|4216.0|6785.0|9552.0|10217.0|12799.0|16587.0|20345.0|24345.0|26335.0
 2017|49525|50-54|M|Leawood|KS|USA|43847|22683|2315|2229.0|4983.0|7753.0|10850.0|11517.0|15134.0|18310.0|NaN|24922.0|26327.0
 2017|46427|30-34|M|Springboro|OH|USA|43842|22682|3328|2167.0|4477.0|7063.0|10154.0|10893.0|13881.0|17524.0|NaN|24834.0|26317.0
 2017|53546|40-44|M|Wilmington|NC|USA|43838|22681|3812|2336.0|4793.0|7751.0|10705.0|11422.0|13842.0|17596.0|NaN|24800.0|26289.0
 2017|61628|70-74|M|Streamwood|IL|USA|43836|22680|86|2283.0|4971.0|7852.0|11198.0|11911.0|14562.0|18057.0|NaN|24817.0|26277.0
 2017|62665|70-74|M|Callahan|FL|USA|43830|22679|85|2626.0|5324.0|8074.0|10919.0|11563.0|13879.0|17253.0|NaN|24870.0|26273.0
 2017|42893|45-49|M|Orland Park|IL|USA|43829|22678|3429|2166.0|4771.0|7912.0|11180.0|11957.0|14582.0|17882.0|21402.0|24795.0|26272.0
 2017|58581|45-49|M|Calumet City|IL|USA|43827|22677|3428|2426.0|5301.0|8249.0|11397.0|12048.0|14455.0|17770.0|NaN|24714.0|26259.0
 2017|54810|35-39|M|Sharon|MA|USA|43825|22676|3795|2318.0|5145.0|7745.0|10580.0|11221.0|13732.0|17248.0|NaN|24603.0|26258.0
 2017|57751|45-49|M|Park Forest|IL|USA|43821|22675|3427|2696.0|5350.0|8066.0|11249.0|11888.0|14425.0|17757.0|NaN|24720.0|26242.0
 2017|60686|40-44|M|Chicago|IL|USA|43818|22674|3811|2490.0|5477.0|8343.0|11682.0|12440.0|NaN|18101.0|NaN|24895.0|26241.0
 2017|54952|30-34|M|Aurora|IL|USA|43817|22673|3327|2459.0|5158.0|8085.0|11330.0|11977.0|NaN|17942.0|NaN|24852.0|26241.0
 2017|34745|35-39|M|Chicago|IL|IND|43816|22672|3794|2384.0|4897.0|7623.0|10761.0|11912.0|14297.0|17979.0|21852.0|24900.0|26241.0
 2017|59237|45-49|M|Atlanta|GA|USA|43807|22671|3426|2191.0|4542.0|7074.0|10237.0|10852.0|13433.0|17678.0|NaN|24756.0|26222.0
 2017|4092|35-39|M|Chicago|IL|USA|43805|22670|3793|1999.0|5135.0|7396.0|9864.0|10479.0|13238.0|16836.0|20427.0|24695.0|26215.0
 2017|41981|30-34|M|Bensalem|PA|USA|43804|22669|3326|2100.0|4439.0|6936.0|9951.0|10560.0|13147.0|16765.0|21148.0|24949.0|26212.0
 2017|40490|50-54|M|Oak Park|IL|USA|43803|22668|2314|2320.0|4867.0|7320.0|9884.0|10461.0|12558.0|15506.0|19134.0|24454.0|26212.0
 2017|51536|50-54|M|Beijing|BEIJING|CHN|43796|22667|2313|2389.0|4896.0|7591.0|10619.0|11298.0|13992.0|17609.0|21284.0|24744.0|26182.0
 2017|31822|60-64|M|Wilmette|IL|USA|43793|22666|711|1975.0|NaN|NaN|5291.0|NaN|NaN|NaN|9334.0|23992.0|26173.0
 2017|51502|40-44|M|Karlsruhe|GERMANY|GER|43786|22665|3810|2477.0|5287.0|8257.0|11378.0|12077.0|NaN|17839.0|NaN|24674.0|26144.0
 2017|37061|55-59|M|Hoffman Estates|IL|USA|43785|22664|1387|1778.0|3663.0|5740.0|9703.0|10558.0|14516.0|18284.0|21675.0|24824.0|26141.0
 2017|39446|30-34|M|Port Hueneme|CA|USA|43781|22663|3325|2055.0|4534.0|7213.0|11070.0|11750.0|14451.0|17433.0|20908.0|24822.0|26121.0
 2017|8454|40-44|M|Belo Horizonte|MINAS GERAIS|BRA|43775|22662|3809|2028.0|4227.0|6550.0|10915.0|11536.0|14057.0|17419.0|20885.0|24675.0|26107.0
 2017|61829|25-29|M|Palatine|IL|USA|43773|22661|2548|2318.0|5203.0|8099.0|10606.0|11346.0|13816.0|17293.0|NaN|24503.0|26102.0
 2017|57769|65-69|M|Amherst|NY|USA|43761|22660|285|2422.0|5244.0|8037.0|11153.0|11984.0|14396.0|17670.0|NaN|24625.0|26074.0
 2017|50804|60-64|M|Saltillo|COAHUILA|MEX|43756|22659|710|2373.0|4872.0|7483.0|10154.0|10765.0|13321.0|16926.0|NaN|24394.0|26046.0
 2017|53945|35-39|M|Chicago|IL|USA|43755|22658|3792|2220.0|4693.0|7531.0|10563.0|11261.0|13761.0|17120.0|NaN|24415.0|26033.0
 2017|16772|30-34|M|Chicago|IL|USA|43752|22657|3324|1808.0|4167.0|6858.0|9702.0|10528.0|13189.0|17570.0|21445.0|24961.0|26025.0
 2017|39941|25-29|M|Mesa|AZ|USA|43747|22656|2547|2021.0|4417.0|6870.0|9858.0|10514.0|13197.0|16700.0|20350.0|24540.0|26012.0
